Method,NoiseFolder,Poisson,Gauss,File,PSNR,SSIM,MS-SSIM,MAE,LPIPS
DnCNN,poisson_16_gauss_0.05,16.0,0.05,sticks_095.tif,21.007771464116416,0.2268441237433681,0.8544111847877502,0.0635472685098648,0.4126737706363201
DnCNN,poisson_16_gauss_0.05,16.0,0.05,sticks_096.tif,18.973274752021023,0.1918528230477787,0.7930927872657776,0.079571433365345,0.4850388675928115
DnCNN,poisson_16_gauss_0.05,16.0,0.05,sticks_097.tif,19.885632988994782,0.1882482778564019,0.8070759177207947,0.0745336189866066,0.5111448109149933
DnCNN,poisson_16_gauss_0.05,16.0,0.05,sticks_098.tif,20.53365253096509,0.2119930520406815,0.8434910178184509,0.0669545531272888,0.4482779338955879
DnCNN,poisson_16_gauss_0.05,16.0,0.05,sticks_099.tif,19.771749463894054,0.1803952324468753,0.8082942962646484,0.0749112069606781,0.4885970346629619
DnCNN,poisson_16_gauss_0.05,16.0,0.05,sticks_094.tif,21.2288660474498,0.2018212778590861,0.8375934362411499,0.0636972039937973,0.42668551877141
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_000.tif,17.144143367364656,0.1329610127013281,0.7125852108001709,0.1149828284978866,0.5400448463857174
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_001.tif,18.47898830608888,0.1866703448122741,0.797632098197937,0.0941322222352027,0.4850964337587357
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_002.tif,16.841584190109735,0.1032260201640098,0.6826185584068298,0.1153253763914108,0.5453898943960667
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_003.tif,17.759193098807362,0.1502539856458737,0.7550181150436401,0.1055650115013122,0.5104193791747094
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_004.tif,16.984242666949182,0.1570053195980182,0.745911180973053,0.1135643720626831,0.5104097656905651
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_005.tif,16.05428951102337,0.1044430894212045,0.6494005918502808,0.1303927153348922,0.5648130781948566
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_007.tif,17.871157521155048,0.1602962372847146,0.7297269701957703,0.102216824889183,0.5176015168428421
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_009.tif,17.39718657236057,0.1086719717325654,0.6979570388793945,0.1135986670851707,0.537050262093544
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_008.tif,15.531983331488426,0.1603938320169816,0.7304126024246216,0.1317989528179168,0.5517622336745263
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_011.tif,17.89551112367579,0.1656102609789982,0.77187180519104,0.1011826023459434,0.4982694000005722
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_006.tif,15.867689367633467,0.1069817830031166,0.6635304093360901,0.1301898658275604,0.5583394519984722
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_010.tif,17.205780829579584,0.1405200508250646,0.7164758443832397,0.1109895706176757,0.5336529016494751
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_012.tif,18.005957421406052,0.151816703483191,0.7342360615730286,0.1027814969420433,0.5103660129010678
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_016.tif,18.015795325388456,0.1453973371266625,0.7415034770965576,0.1017147675156593,0.4979896984994411
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_013.tif,19.21100102390081,0.1646323669411161,0.7771149277687073,0.0918283611536026,0.4695201054215431
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_014.tif,17.20259827744413,0.1059453484247961,0.6825435757637024,0.1167408376932144,0.5593892157077789
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_015.tif,17.275574366677088,0.1452834536995326,0.7417622804641724,0.1098446100950241,0.5110607117414474
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_018.tif,17.760511097952303,0.1496108760980964,0.746423602104187,0.1039236336946487,0.5025023333728313
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_020.tif,18.883385652281003,0.1555282218566359,0.7706761956214905,0.0941062122583389,0.4886130779981613
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_017.tif,17.737349963321055,0.1366347886182808,0.7408713698387146,0.1076524034142494,0.5195619918406009
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_019.tif,17.95673120768084,0.1670277456444396,0.7714524865150452,0.1004901677370071,0.4952537074685096
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_021.tif,17.92859304149176,0.1583764662532259,0.7557570934295654,0.1016865521669387,0.5038601800799369
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_022.tif,17.31001878081371,0.1229361173616296,0.6820955276489258,0.1121847182512283,0.532594057917595
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_023.tif,17.499213862441362,0.1778168027402083,0.7799714803695679,0.1019646674394607,0.4909271217882633
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_024.tif,17.37415283581203,0.1304079813266539,0.7177214026451111,0.1119971424341201,0.5353437408804893
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_025.tif,19.269791171631624,0.1764575470338287,0.7959290742874146,0.088243082165718,0.4728975355625152
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_026.tif,16.932924972342956,0.1200424266909342,0.6635180115699768,0.1187102049589157,0.5439906097948551
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_027.tif,19.036304873063976,0.1980242297058088,0.812439501285553,0.091899573802948,0.4746094442903995
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_028.tif,17.145554695652862,0.1252693817736205,0.6636059880256653,0.1153268069028854,0.5469808422029019
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_029.tif,18.898959823107734,0.1722394580047108,0.7779518365859985,0.093183696269989,0.4901248924434185
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_030.tif,17.91264875207257,0.158558050991529,0.7541300058364868,0.1023327931761741,0.4958620794117451
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_032.tif,16.975725366328348,0.1714502661320023,0.7727053761482239,0.1071709841489791,0.5011010937392711
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_031.tif,16.851676430202556,0.1213046014662302,0.652529776096344,0.1207701414823532,0.5392731137573719
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_033.tif,16.001437907576758,0.16316891753387,0.7382487654685974,0.1216843724250793,0.5312300182878971
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_034.tif,18.10230225862849,0.1381053779688419,0.733981728553772,0.1029035672545433,0.5151289612054825
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_035.tif,17.667838843266715,0.1492284267021676,0.74508136510849,0.1057285517454147,0.4907672844827175
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_036.tif,17.122749360456083,0.1154771672108749,0.6937656402587891,0.1163464337587356,0.5440134674310684
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_037.tif,17.6156097788174,0.1342176657271094,0.6905437111854553,0.107863500714302,0.5268384568393231
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_038.tif,16.508477719998382,0.084003314453256,0.597920835018158,0.1280838251113891,0.564361572265625
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_040.tif,17.774178323001713,0.176860329741598,0.7785091996192932,0.099987581372261,0.4983315102756023
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_039.tif,16.895633364050727,0.1391015848113053,0.7306419014930725,0.1126888170838356,0.5232340417802334
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_041.tif,17.03382228493696,0.1103034658434065,0.6519063115119934,0.1156122684478759,0.5330556392669678
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_042.tif,16.890950241227994,0.0980047257009807,0.6648383736610413,0.1215425506234169,0.5492891252040863
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_043.tif,17.656290492522555,0.1693495837702433,0.7702614665031433,0.1022756844758987,0.4927165538072586
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_044.tif,17.504289514132118,0.1701909875321119,0.7605022192001343,0.1046782508492469,0.5009541384875774
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_045.tif,17.15977220004808,0.1165139533961524,0.7094810009002686,0.1153549179434776,0.5353662133216858
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_046.tif,16.931453558577406,0.1099549711060147,0.6356254816055298,0.120269238948822,0.5487239561975003
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_047.tif,16.431176562169306,0.0956875920790623,0.6301533579826355,0.1280535757541656,0.5699501477181912
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_049.tif,17.57661889492101,0.1339558357471299,0.7259155511856079,0.1102125272154808,0.5275040060281754
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_048.tif,17.33475880855886,0.1463325056965848,0.7377750277519226,0.1067894473671913,0.5165781311690807
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_050.tif,17.207227044177003,0.1116471696549587,0.6949012279510498,0.1147239059209823,0.5560980997979641
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_051.tif,19.0358719062014,0.1766855331902342,0.794091522693634,0.0925801321864128,0.4683094888925552
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_053.tif,18.03805444762657,0.167766728622256,0.758061945438385,0.0995771288871765,0.4916576489806175
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_052.tif,17.882859992933838,0.1502861464697518,0.7233649492263794,0.1017172113060951,0.4935188539326191
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_054.tif,16.44410488870357,0.1227445637259234,0.7100155353546143,0.1219887733459472,0.5504817470908165
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_055.tif,18.444453837747808,0.1632430731668654,0.7976938486099243,0.0955291837453842,0.4832054316997528
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_056.tif,18.49656037174004,0.1468931510561479,0.7524698376655579,0.0989987105131149,0.5161484509706498
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_059.tif,16.575495709105816,0.1145549103065065,0.6801496148109436,0.1242416277527809,0.5577243752777576
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_058.tif,18.04738019078529,0.1512794615859198,0.7400146722793579,0.1026855334639549,0.5049066334962845
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_057.tif,17.39999586086906,0.1625300104312939,0.7601015567779541,0.107077956199646,0.4954756893217563
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_060.tif,15.585591738760582,0.0885651799179702,0.5535771250724792,0.14154052734375,0.5769628748297692
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_063.tif,17.378752236086708,0.1442375945822622,0.7418181300163269,0.1108237728476524,0.5221093989908695
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_061.tif,17.31770136093357,0.1836070700416025,0.7936093807220459,0.1027179956436157,0.4915040642023086
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_062.tif,16.99789470807752,0.1101299408667795,0.6467194557189941,0.116279661655426,0.5356597542762757
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_067.tif,16.652700217521375,0.1550484799059545,0.7001081705093384,0.1185425892472267,0.5335803233087063
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_066.tif,17.671658091907048,0.1551112115847257,0.7129196524620056,0.1035396233201026,0.4981997184455394
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_065.tif,18.640813168626774,0.1365935568243526,0.7482993006706238,0.0979257151484489,0.4917289040982723
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_068.tif,17.64311177267126,0.1241790163770022,0.6733785271644592,0.111296996474266,0.5528731212019921
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_069.tif,17.89062278203375,0.1521076003862548,0.7420653104782104,0.1012880355119705,0.5024643279612064
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_064.tif,18.74734111087809,0.1412317936204819,0.7583845257759094,0.0973502174019813,0.5156640179455281
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_070.tif,16.117460899981335,0.150151725329319,0.7316832542419434,0.1225834265351295,0.5429868869483471
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_071.tif,17.85148576237338,0.1571917019505894,0.7553781270980835,0.1025869399309158,0.5015101827681064
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_072.tif,16.57445608823233,0.1139586109811082,0.6327334642410278,0.1225697547197341,0.5609460830688476
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_073.tif,17.105655754443887,0.1329151334724193,0.7317183017730713,0.1110992208123207,0.5295322217047215
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_074.tif,16.458420864562612,0.1315118664265235,0.6933318972587585,0.124606929719448,0.5502107791602612
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_075.tif,17.503202169220742,0.1678967631713757,0.7524065375328064,0.1047457680106163,0.4841898076236248
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_076.tif,16.900726265287826,0.1539356803590858,0.7400062680244446,0.1162837594747543,0.5357691697776318
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_077.tif,18.52605381248893,0.1731387836265453,0.7936382293701172,0.0944764986634254,0.4789899855852127
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_078.tif,17.58487660399056,0.1372584373449225,0.7323485016822815,0.1054192334413528,0.5085361905395984
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_079.tif,18.04304839571804,0.160701306001235,0.7657962441444397,0.1018027290701866,0.5108638010919094
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_080.tif,17.690177001522134,0.1762145984557229,0.7661005258560181,0.1016644388437271,0.4876154646277427
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_081.tif,17.09144690272624,0.1684589332611722,0.7437757849693298,0.1104142665863037,0.5112182602286339
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_082.tif,18.31829006888581,0.1681131813861665,0.7750474810600281,0.0985172837972641,0.4986163057386875
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_084.tif,17.713593742678366,0.1531500885029842,0.7464994788169861,0.1044554859399795,0.5134764485061168
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_083.tif,16.29734121907642,0.1276801197208548,0.6989353895187378,0.1222253888845443,0.5353354170918465
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_085.tif,19.14730590742864,0.144879719573796,0.7855143547058105,0.0902635604143142,0.4789848059415817
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_086.tif,19.94808400302197,0.157273990132007,0.7820745706558228,0.0842875093221664,0.4721641197800636
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_088.tif,16.916739153978682,0.1472849261608958,0.7527504563331604,0.1091304421424865,0.4913775153458118
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_087.tif,18.282507676105705,0.1459504838605373,0.769437849521637,0.0997046679258346,0.4958963863551616
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_089.tif,17.870185434991974,0.1397746273589642,0.7395538091659546,0.1051510721445083,0.5305671371519566
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_090.tif,17.256300049340126,0.1611936527615965,0.7670394778251648,0.1050766110420227,0.499433596432209
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_091.tif,17.149801812775145,0.1189857704237242,0.6557072401046753,0.1141273155808448,0.528043033927679
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_092.tif,18.367687149790743,0.1461276784199322,0.7607455849647522,0.0983188599348068,0.4976577863097191
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_093.tif,18.0336998643095,0.17832537422329,0.7753452658653259,0.1011436432600021,0.500804676860571
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_095.tif,19.310437516603557,0.1892456863372066,0.8023524880409241,0.0874270796775817,0.4505378738045692
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_096.tif,16.965100342711448,0.156718270838671,0.7237383127212524,0.1114570349454879,0.4971749931573868
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_097.tif,17.35662628420033,0.1455158119996759,0.7159144282341003,0.1109407916665077,0.520184775441885
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_098.tif,18.692606558443888,0.1746682381327099,0.7913846969604492,0.092126116156578,0.4797698065638542
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_099.tif,18.27131677270475,0.1491204331090394,0.7602324485778809,0.1012908220291137,0.5089953877031803
DnCNN,poisson_16_gauss_0.1,16.0,0.1,sticks_094.tif,19.38893481622535,0.1645897743966345,0.7861534357070923,0.0880140885710716,0.4704430185258388
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_000.tif,14.670337041944222,0.0934668062636131,0.6094492077827454,0.1720008254051208,0.5829228058457374
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_001.tif,16.036873292389025,0.1376777237284489,0.7152270674705505,0.1459425389766693,0.5451939694583416
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_002.tif,14.294241308206445,0.0696927140018544,0.5913886427879333,0.1788497120141983,0.5886850416660309
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_003.tif,14.67214905912999,0.105599468685309,0.6649380922317505,0.1692016422748565,0.5666683860123157
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_004.tif,14.490672033083555,0.1093272450243908,0.6561097502708435,0.1727187782526016,0.5688696920871734
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_005.tif,13.47832744013231,0.0742242089401065,0.578060507774353,0.194425493478775,0.6003476694226265
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_007.tif,15.204868374008926,0.1135855943818333,0.665511429309845,0.1616934835910797,0.5701928861439228
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_009.tif,14.366556892170887,0.0771341452217551,0.6073444485664368,0.1776848137378692,0.5810365006327629
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_008.tif,14.214209046866866,0.1162263643824028,0.662100613117218,0.1789082288742065,0.5856066718697548
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_011.tif,14.938930755902057,0.1178978615683294,0.6842225790023804,0.1620459854602813,0.561004800349474
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_006.tif,14.17488639897023,0.0777567880947591,0.5937772989273071,0.1815855503082275,0.5940651044249534
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_010.tif,14.54393559828839,0.0999188994921542,0.626634955406189,0.1729322969913482,0.5848840348422527
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_012.tif,14.889362978558276,0.1060131707238677,0.6426553726196289,0.1669570207595825,0.5690816521644593
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_016.tif,14.941438555884275,0.1027299055703987,0.6619604825973511,0.162951722741127,0.5568007044494152
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_013.tif,15.590236639445838,0.1164932592882098,0.6891005635261536,0.1541396677494049,0.5379603840410709
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_014.tif,14.071402955651545,0.0707201828998065,0.5897197127342224,0.1853884011507034,0.5988072186708451
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_015.tif,14.80659592062556,0.1003391248007958,0.6495326161384583,0.1675597429275512,0.5644585855305195
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_018.tif,15.241425776255944,0.1101454683607159,0.6738056540489197,0.1601203978061676,0.560379009693861
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_020.tif,14.91842107476504,0.1086601314393888,0.6597087383270264,0.1609252989292144,0.5551499970257282
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_017.tif,14.69628301712915,0.0956977785477911,0.6447845697402954,0.1693196594715118,0.5758311808109283
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_019.tif,15.528031013103163,0.1185717665858423,0.6691814661026001,0.153421550989151,0.5507570818066597
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_021.tif,15.01401508749089,0.1083242652501114,0.651847243309021,0.1638839989900589,0.5613085605204106
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_022.tif,14.127225599046696,0.0808678294468594,0.5633419156074524,0.1800345480442047,0.5818005420267582
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_023.tif,15.11853069418114,0.1250737243008976,0.6983287334442139,0.1600156873464584,0.5509264074265957
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_024.tif,14.65639710495928,0.0914906873838223,0.6268554925918579,0.1704285889863968,0.5836042687296867
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_025.tif,15.77865636099485,0.1233366418713471,0.7044093608856201,0.1501212418079376,0.5453291535377502
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_026.tif,13.930413304334246,0.0817766159249202,0.5808618664741516,0.1851046532392501,0.5912506468594074
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_027.tif,15.715818635047825,0.1421251474604462,0.7202602028846741,0.1521998047828674,0.5469921499490737
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_028.tif,14.440118526827508,0.0898835924711459,0.6053215265274048,0.1759923249483108,0.5909258134663105
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_029.tif,15.861115254731535,0.1229066433932965,0.683992862701416,0.1489552557468414,0.5581387408077717
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_030.tif,15.037909626788542,0.112343560974826,0.6669106483459473,0.1619434207677841,0.5573912128806114
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_032.tif,14.94945237383028,0.1198953940683177,0.6868979334831238,0.1606414914131164,0.5598476842045784
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_031.tif,14.094895403750606,0.0883027846432049,0.5906983017921448,0.182559385895729,0.5865299269556999
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_033.tif,14.115740147416789,0.1183142644295055,0.665714681148529,0.1764131188392639,0.575550801306963
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_034.tif,15.088100586151487,0.0985537660581378,0.6511512994766235,0.1647041887044906,0.5660037271678448
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_035.tif,14.659870676706678,0.1056013095962232,0.653343677520752,0.1679480969905853,0.5573266662657261
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_036.tif,13.977475138890329,0.0810534034896033,0.6056422591209412,0.1852666288614273,0.5971309632062912
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_037.tif,14.75459279360278,0.0986651746292086,0.6170185804367065,0.1686208397150039,0.5755549818277359
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_038.tif,14.248887671681132,0.0621241069424376,0.5320457816123962,0.1809712946414947,0.6015564516186714
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_040.tif,15.108918369009883,0.1240026926387566,0.6966913342475891,0.1591886132955551,0.5578040845692158
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_039.tif,14.7920391952779,0.0994455850066972,0.6276399493217468,0.1683899760246276,0.5702829778194427
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_041.tif,14.29886459780592,0.0816383907078859,0.5981911420822144,0.1775562167167663,0.5839935921132564
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_042.tif,13.812462750622243,0.0671064562843519,0.5886861085891724,0.1900278776884079,0.5916648998856544
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_043.tif,15.09898349090443,0.1225705242562458,0.6880481839179993,0.1598552614450454,0.5504506200551986
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_044.tif,14.87727259372499,0.1195896723149674,0.6689391732215881,0.1646407395601272,0.5581423088908195
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_045.tif,14.3508550347666,0.0773530896451703,0.5947113037109375,0.17816923558712,0.5857852824032307
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_046.tif,13.70176598869717,0.073178181536968,0.5585199594497681,0.1923371106386184,0.5992132276296616
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_047.tif,13.43210831454792,0.0655030400117912,0.5442125201225281,0.1967411339282989,0.6082849852740765
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_049.tif,14.380946447436909,0.0930208419529624,0.6142838597297668,0.174686461687088,0.5790888004004955
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_048.tif,14.58162195646942,0.0973628536111112,0.6405574083328247,0.1720916330814361,0.5689312145113945
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_050.tif,14.344994494345933,0.0766650917591227,0.5968896150588989,0.1797432452440261,0.5996926397085189
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_051.tif,15.561705737740898,0.1237012776526955,0.687553346157074,0.1543980091810226,0.5422941878437996
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_053.tif,14.901548618017248,0.1191876955273618,0.6608653664588928,0.1608551442623138,0.5563317492604256
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_052.tif,15.31789195808284,0.1079638686590724,0.6502095460891724,0.159346729516983,0.5515132784843445
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_054.tif,14.245689791179275,0.0851941198676489,0.6296824216842651,0.1786883622407913,0.5886661231517791
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_055.tif,15.458530739152154,0.1139682820835581,0.7073813676834106,0.1559019088745117,0.5477570772171021
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_056.tif,15.466386634136196,0.0997014242301974,0.6432073712348938,0.1578066647052765,0.5686908841133118
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_059.tif,13.738271291407942,0.0740729685573468,0.5718437433242798,0.1924683153629303,0.6024097383022309
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_058.tif,14.735881859612215,0.1036379290371197,0.6485186815261841,0.1675926893949508,0.5616189450025558
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_057.tif,15.309170495995478,0.1169967184133915,0.6819071173667908,0.1588078439235687,0.5548647336661816
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_060.tif,13.418359846589231,0.0642363092089398,0.5236668586730957,0.197357952594757,0.6072389833629132
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_063.tif,14.860883837465488,0.1031830302549231,0.6611115336418152,0.1671136319637298,0.5773735076189042
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_061.tif,15.455810645597293,0.1322864503615842,0.7086741924285889,0.151597112417221,0.5493254162371158
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_062.tif,14.452632644727178,0.0810225954205214,0.5929568409919739,0.1748775541782379,0.5839587323367595
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_067.tif,13.905407878593175,0.1097136951464443,0.623217761516571,0.1810193508863449,0.5788612954318524
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_066.tif,14.99370745049593,0.1069360712069095,0.6251392960548401,0.1624639332294464,0.5582445800304413
DnCNN,poisson_16_gauss_0.2,16.0,0.2,sticks_065.tif,15.113837009089576,0.097322585173189,0.6546950936317444,0.1613081097602844,0.5553301073610782
