Method,NoiseFolder,Poisson,Gauss,File,PSNR,SSIM,MS-SSIM,MAE,LPIPS
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_087.tif,31.764482103844017,0.5860794436560822,0.9499403238296509,0.013735907152295113,0.3142456226050854
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_089.tif,31.989371963160934,0.546779599305117,0.9420099854469299,0.0138544961810112,0.35617263093590734
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_090.tif,31.370293510696236,0.5987681143015292,0.9511144757270813,0.01388213224709034,0.3055786047130823
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_091.tif,31.923875810686496,0.5632357413476119,0.9448931813240051,0.01348382979631424,0.32863870039582255
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_092.tif,31.93438349157961,0.565818586150034,0.947726309299469,0.013849238865077496,0.3347374215722084
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_093.tif,31.49297028864217,0.5983909495920225,0.9503968954086304,0.014208984561264515,0.3216197803616524
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_095.tif,30.778069607846362,0.6111641605922381,0.9541125297546387,0.014892506413161755,0.2964652799069881
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_096.tif,31.385037806302485,0.5979000735915171,0.9483849406242371,0.014116903766989708,0.3034009225666523
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_097.tif,31.843543268896255,0.6022784384294421,0.9505279660224915,0.013572814874351025,0.3133445430546999
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_098.tif,31.269475984389192,0.5982613887966026,0.9512712955474854,0.014242298901081085,0.3106894321739674
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_099.tif,31.713824431071828,0.5590499485608931,0.9465306401252747,0.014283640310168266,0.34524623677134514
MedianFilter,poisson_16_gauss_0.1,16.0,0.1,sticks_094.tif,31.46190522710027,0.5677549482735003,0.9444354772567749,0.013980436138808727,0.3203932628035545
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_000.tif,27.454783755988366,0.2970324184489606,0.8426440358161926,0.024637635797262192,0.5529615722596646
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_001.tif,27.391390702744594,0.3337628389386232,0.8680492639541626,0.02487247809767723,0.5328182332217694
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_002.tif,27.87412001994828,0.2789830649207188,0.8369704484939575,0.023229261860251427,0.5537955053150654
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_003.tif,27.132858205552957,0.29365662969003314,0.839608907699585,0.025498364120721817,0.5485359728336334
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_004.tif,27.76716090902636,0.33479887484444915,0.8648791313171387,0.023621821776032448,0.5320272296667099
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_005.tif,28.198425103596094,0.3123089411442771,0.8488091230392456,0.022351112216711044,0.5449812918901443
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_007.tif,27.729527475125778,0.33081047333204217,0.8660953640937805,0.023829253390431404,0.5423062838613987
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_009.tif,27.9530855598752,0.29443585424784163,0.8427349925041199,0.023056941106915474,0.5421101205050946
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_008.tif,27.28755753151949,0.3140106503448752,0.8511751294136047,0.025212595239281654,0.5557647421956062
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_011.tif,27.593407930170034,0.32582362770459716,0.8660129308700562,0.024052295833826065,0.5332823663949966
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_006.tif,27.752342932125348,0.28759283983076045,0.8353527784347534,0.0236149113625288,0.5581364959478379
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_010.tif,28.022918778104625,0.3272575804193646,0.8586744070053101,0.022873418405652046,0.5450727559626103
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_012.tif,27.513170319201777,0.3091026972587227,0.85279381275177,0.02450663410127163,0.5442767918109894
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_016.tif,27.862664115366652,0.3233401158751545,0.8583492040634155,0.023157069459557533,0.5271241761744022
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_013.tif,27.670383908117714,0.32816583883983247,0.8649135828018188,0.023624200373888016,0.5150394558906555
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_014.tif,27.985883080434803,0.296711168094743,0.8424080014228821,0.023226231336593628,0.5581727996468544
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_015.tif,27.425558682731666,0.3015894258010314,0.8493677377700806,0.024638576433062553,0.543896421790123
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_018.tif,27.86983149711776,0.32871838332242037,0.8648953437805176,0.02328036166727543,0.5303533464670181
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_020.tif,27.79279126328921,0.32282087438102214,0.8599569797515869,0.02334858849644661,0.5290202796459198
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_017.tif,27.58869702313268,0.3017055358445434,0.8465721011161804,0.024235602468252182,0.5476355478167534
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_019.tif,27.751998557302223,0.3295737464930866,0.8682413101196289,0.023440223187208176,0.525385282188654
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_021.tif,27.61973393959731,0.3115431612557667,0.8552826642990112,0.023939717561006546,0.535751786082983
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_022.tif,28.064502590610658,0.31832497678067806,0.856285810470581,0.022751128301024437,0.539584331959486
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_023.tif,27.548635204023864,0.33726287472212335,0.8688426613807678,0.024211155250668526,0.5281593285501003
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_024.tif,27.706333966083516,0.30006458226628974,0.8449962139129639,0.023851532489061356,0.5544875144958497
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_025.tif,27.62489489767475,0.3330246194372326,0.867901623249054,0.023822398856282234,0.5254575431346893
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_026.tif,28.08205489027022,0.3207525329946268,0.8531622886657715,0.022811496630311012,0.5440700687468052
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_027.tif,27.61126907738013,0.3609354548918534,0.8785003423690796,0.024259096011519432,0.5238821938633919
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_028.tif,27.732452012703945,0.3048992948837291,0.8447263836860657,0.023845281451940536,0.5575962156057358
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_029.tif,27.407107780827626,0.3188190833873513,0.8537609577178955,0.024766352027654648,0.5464884474873543
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_030.tif,27.777727499977228,0.33199701607958154,0.8655694723129272,0.023440608754754066,0.5244467802345752
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_032.tif,27.703466474450046,0.3336966891678635,0.8661553859710693,0.02355884201824665,0.5264824874699116
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_031.tif,27.84447487639559,0.3108663353462207,0.847751259803772,0.023558231070637703,0.5460947297513485
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_033.tif,27.634769535501498,0.3264504620619868,0.854618489742279,0.023998498916625977,0.542156296223402
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_034.tif,26.896958360086394,0.27425882381693384,0.827997624874115,0.02631550095975399,0.5570644624531269
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_035.tif,27.726912212867198,0.32892417277010294,0.8690385222434998,0.023502353578805923,0.5187702618539334
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_036.tif,27.853037747443153,0.2872683279047995,0.8360617160797119,0.023309264332056046,0.5492050789296627
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_037.tif,27.795449941546345,0.3115470841471016,0.8477511405944824,0.02361227758228779,0.5463788636028767
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_038.tif,27.324619663000163,0.26534534361655376,0.8198084831237793,0.025042280554771423,0.5717236965894699
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_040.tif,27.601980199369986,0.3265279859362554,0.861755907535553,0.024027995765209198,0.5353830508887768
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_039.tif,27.87330222101438,0.32367739005107804,0.864812433719635,0.02315298095345497,0.5323623940348625
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_041.tif,27.827505554741165,0.29577669578361965,0.8451557159423828,0.02350681833922863,0.5491203665733337
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_042.tif,28.305585675823735,0.3095842379408593,0.8478188514709473,0.02216706983745098,0.5398519448935986
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_043.tif,27.60298860087785,0.33412761671080016,0.87049400806427,0.023980941623449326,0.5238871909677982
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_044.tif,27.684623405864155,0.33900403658993983,0.8638526201248169,0.023630954325199127,0.5264812029898167
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_045.tif,27.872630894860578,0.29466350049659934,0.848993182182312,0.02333199419081211,0.5467848785221576
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_046.tif,28.29766162514574,0.3082846851575112,0.846046507358551,0.022264275699853897,0.5469760574400425
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_047.tif,28.241481131292897,0.30070867581250416,0.8437706232070923,0.022382013499736786,0.5508763633668423
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_049.tif,28.000593745671424,0.31529894638465056,0.8573347926139832,0.022835465148091316,0.541575787961483
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_048.tif,27.875486299570568,0.3254767773089367,0.8573411107063293,0.02338891290128231,0.5373440936207772
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_050.tif,28.33989182712594,0.3026360526007535,0.8436995148658752,0.02204616367816925,0.5558155372738838
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_051.tif,27.641027836662083,0.34312917003492016,0.8691157698631287,0.023935962468385696,0.5150550343096256
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_053.tif,27.717510703805935,0.33438963001918426,0.8663895130157471,0.023649323731660843,0.5238282889127731
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_052.tif,27.718862829060093,0.32141336740380777,0.8611153364181519,0.02347399666905403,0.5235640428960323
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_054.tif,27.411073098678642,0.2781604903631836,0.8242529034614563,0.024724451825022697,0.5617485627532005
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_055.tif,27.71636983410899,0.33157107669078784,0.8702676296234131,0.023671230301260948,0.5223096467554569
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_056.tif,27.949372104921167,0.31775155684803313,0.8584776520729065,0.023093800991773605,0.5407936342060566
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_059.tif,28.1136480286226,0.30404018760292445,0.8473531603813171,0.022699879482388496,0.54936693161726
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_058.tif,26.9549629724183,0.2883953968122765,0.837138831615448,0.026072869077324867,0.5483664564788342
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_057.tif,27.691306684556753,0.3364753586809924,0.8697258234024048,0.02364390902221203,0.5248725518584252
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_060.tif,28.236410319143886,0.3102753090420791,0.8497795462608337,0.022379744797945023,0.5462553225457668
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_063.tif,27.471882088809515,0.3079266339599686,0.8498198390007019,0.02469502203166485,0.5487595364451409
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_061.tif,27.55098372140069,0.33814140001226795,0.8703592419624329,0.024046065285801888,0.5235638342797756
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_062.tif,27.79529140844737,0.2864372905310192,0.8375840783119202,0.023494837805628777,0.547614611685276
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_067.tif,27.86492686808518,0.3383124766970266,0.8664536476135254,0.023332055658102036,0.536399794369936
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_066.tif,27.79131487123852,0.3257870729255248,0.8617285490036011,0.02330511249601841,0.5279246337711812
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_065.tif,27.861334413952168,0.3234335781090337,0.8645075559616089,0.02320057526230812,0.5282445698976517
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_068.tif,27.737193938039717,0.2976156149437413,0.8369402885437012,0.023830169811844826,0.5596896521747112
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_069.tif,27.453253911982923,0.31259081377546594,0.8557961583137512,0.024583538994193077,0.5423902288079262
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_064.tif,27.649895746141333,0.301719008687024,0.848850667476654,0.02407200261950493,0.5508037358522415
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_070.tif,27.82519088368492,0.32159708548974403,0.8561845421791077,0.023525908589363098,0.5435321062803269
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_071.tif,27.887597361104582,0.32925238177731464,0.8641186952590942,0.02319805696606636,0.5310001097619533
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_072.tif,28.260556506916046,0.3099151594872855,0.8504520654678345,0.022289063781499863,0.5481665164232254
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_073.tif,27.896733864867862,0.3033534194524391,0.8493263721466064,0.0233581755310297,0.5471014484763146
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_074.tif,28.011374027951753,0.3109539229202963,0.8486508131027222,0.022838588804006577,0.5452445656061172
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_075.tif,27.65959972454629,0.3314156342939345,0.8661521077156067,0.023580314591526985,0.5165617823600769
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_076.tif,27.958411467710196,0.33805192003438067,0.8671959638595581,0.023225145414471626,0.5397224739193917
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_077.tif,27.648550985078565,0.3326339458147125,0.8704367280006409,0.023665664717555046,0.5214109919965267
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_078.tif,27.711747783942585,0.3067009647770043,0.855914294719696,0.02351505495607853,0.5347696281969547
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_079.tif,27.95496842397752,0.337179518718447,0.8654339909553528,0.023165304213762283,0.5328596398234368
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_080.tif,27.493543580691366,0.34045148730177144,0.8687812685966492,0.02417784556746483,0.5215557374060154
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_081.tif,27.716089866814933,0.34230659150280196,0.86888587474823,0.023709166795015335,0.5300020568072796
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_082.tif,27.768101577562838,0.33710055437901604,0.8704823851585388,0.023605162277817726,0.529264185577631
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_084.tif,27.693128452611333,0.32115919824316713,0.8629889488220215,0.023891881108283997,0.5394460991024971
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_083.tif,27.889775112674858,0.310466368032163,0.8512411117553711,0.023245617747306824,0.5434697695076466
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_085.tif,27.88000990750192,0.30665513842067016,0.8578629493713379,0.022936007007956505,0.5283096827566623
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_086.tif,27.723787952606035,0.3155102004660858,0.8636863231658936,0.023326974362134933,0.5224459879100323
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_088.tif,27.844282837855694,0.3160750811737821,0.8584977388381958,0.023017223924398422,0.5251187846064568
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_087.tif,27.6467549368267,0.31122927073086565,0.8577113151550293,0.023947162553668022,0.532098039239645
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_089.tif,27.241452468414423,0.28413919760387074,0.834612250328064,0.025201747193932533,0.5611643359065056
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_090.tif,27.73740511437864,0.3272830764921858,0.8671151995658875,0.023442784324288368,0.5263756401836872
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_091.tif,27.526078013353498,0.28720274491595216,0.8419429659843445,0.024192001670598984,0.5471718937158585
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_092.tif,27.468600108255185,0.298354286184912,0.8481397032737732,0.02458442747592926,0.5439109116792679
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_093.tif,27.751251793032914,0.3452080795860444,0.8677706718444824,0.023671891540288925,0.5291902177035809
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_095.tif,27.409250871677635,0.347627904524578,0.8757398128509521,0.024490637704730034,0.5096898399293422
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_096.tif,27.714780358581407,0.33571089833747875,0.862464427947998,0.02363884262740612,0.5183023609220981
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_097.tif,27.95521044871062,0.3316486676066614,0.8656155467033386,0.023112937808036804,0.5381559856235981
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_098.tif,27.658140098388383,0.3361993613936327,0.8685111403465271,0.023761391639709473,0.5240777425467968
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_099.tif,27.587118584041125,0.31442172593545714,0.8553444147109985,0.02424033358693123,0.5419281043112278
MedianFilter,poisson_16_gauss_0.2,16.0,0.2,sticks_094.tif,27.723171214813142,0.32052265589573237,0.8574327826499939,0.02327476441860199,0.5249262727797032
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_000.tif,28.603365846593366,0.3771140058196726,0.9552555084228516,0.02410409227013588,0.21891072228900157
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_001.tif,27.580432585776613,0.3962550964054026,0.9634890556335449,0.02567959390580654,0.24741127744491678
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_002.tif,29.36367927148313,0.35565754778406716,0.9486588835716248,0.022965524345636368,0.18277537475223654
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_003.tif,28.476761937035285,0.38084261765534794,0.9549174308776855,0.024152148514986038,0.2129597071907483
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_004.tif,28.285858378723372,0.3915750221878054,0.9588059782981873,0.02452302724123001,0.2223906557454029
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_005.tif,29.10616658476311,0.368873618328849,0.9438709616661072,0.02338588610291481,0.20502398161333985
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_007.tif,28.010302266599282,0.38785953551633084,0.9615755081176758,0.024982867762446404,0.23428201667848042
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_009.tif,29.172781558019803,0.3633131231193413,0.9491456151008606,0.0233109463006258,0.2001155361853307
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_008.tif,28.07366079243819,0.38946129648923705,0.9541084170341492,0.02492891252040863,0.2268048146244837
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_011.tif,28.01067841630275,0.3871473246406317,0.9631062746047974,0.02480832301080227,0.21800074240018147
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_006.tif,29.1436461588931,0.3661380044151964,0.9481340646743774,0.023246612399816513,0.20532344822422602
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_010.tif,28.53352960339201,0.38023401901409515,0.9553267955780029,0.024133969098329544,0.21484400823828764
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_012.tif,28.26532000736912,0.3812993399426476,0.9578739404678345,0.024613477289676666,0.2279125017201295
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_016.tif,28.48679769637163,0.37937206034127346,0.9545345902442932,0.024064652621746063,0.20436679754639045
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_013.tif,28.12108271235722,0.3842194845448786,0.96050626039505,0.02450011670589447,0.20645720690081362
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_014.tif,29.138855958161322,0.3661891605180598,0.9504640102386475,0.02358531393110752,0.23223472965473774
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_015.tif,28.57640754005359,0.38107227029241153,0.9578195214271545,0.02398771233856678,0.21043151683697942
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_018.tif,28.225511645228487,0.38215706112820247,0.9607987999916077,0.024529103189706802,0.2214219512679847
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_020.tif,28.201816246566427,0.3772365767351367,0.9560587406158447,0.02444131299853325,0.2099313786573475
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_017.tif,28.569623888805236,0.3762340070130218,0.9530860185623169,0.024154040962457657,0.2274053418659605
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_019.tif,28.174562331194785,0.3845127587033315,0.9604886174201965,0.024467574432492256,0.20330846520955675
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_021.tif,28.49055613367551,0.38013727053634894,0.9559023976325989,0.024085283279418945,0.20107854749367107
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_022.tif,28.620693080753014,0.37391370411571306,0.9537274837493896,0.0239858441054821,0.21497912434570027
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_023.tif,27.720014969334443,0.39450798295065503,0.9622467756271362,0.02526470459997654,0.21736950648773928
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_024.tif,28.70222510457928,0.37165219890605156,0.9499861001968384,0.02393295429646969,0.2180342177278362
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_025.tif,28.048413911639276,0.3909519682857216,0.9625033736228943,0.02466045692563057,0.21298648229276296
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_026.tif,28.548632445115327,0.3728038096604196,0.9521621465682983,0.024225963279604912,0.21372888960759157
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_027.tif,27.46063362158828,0.40787069481848787,0.9673652648925781,0.02608996257185936,0.2569274465524359
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_028.tif,28.74930390622373,0.3766598744004547,0.9511290192604065,0.02396279014647007,0.21452092583931517
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_029.tif,27.913641986188598,0.38850356259316476,0.9536668062210083,0.025065436959266663,0.22211325687530917
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_030.tif,28.134964750119472,0.38552551375598976,0.9580140113830566,0.024618031457066536,0.21545216206577605
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_032.tif,28.194632691590996,0.3893387430273458,0.9565117359161377,0.024440892040729523,0.20803224067203702
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_031.tif,28.659098055708352,0.37716910235205847,0.9537668228149414,0.02409197762608528,0.2214765524957329
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_033.tif,27.991507356931304,0.3874958137893912,0.9488688707351685,0.024846360087394714,0.2113769213319756
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_034.tif,28.46059472700098,0.37298020145255706,0.9557427167892456,0.02422632835805416,0.21340686379990076
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_035.tif,28.182381880049974,0.38451516320881424,0.9609896540641785,0.024467812851071358,0.2055078881850932
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_036.tif,29.16855598298803,0.3620649701009862,0.9452808499336243,0.02317957766354084,0.19024279318400658
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_037.tif,28.50718761552562,0.37663591039890154,0.9479319453239441,0.024211807176470757,0.22071726822177878
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_038.tif,29.25811844961407,0.36193215945055995,0.9505042433738708,0.023316163569688797,0.21431619460054208
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_040.tif,28.017024569899654,0.387607722507419,0.9590955972671509,0.02480580285191536,0.20879774293571246
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_039.tif,28.357011096934098,0.37956513478474513,0.9608982801437378,0.02424154244363308,0.21002337569661905
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_041.tif,28.94252339691701,0.36674273625197684,0.9535861015319824,0.02360452711582184,0.20637551696272566
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_042.tif,29.256596155975817,0.36386265484555813,0.9476179480552673,0.02332535944879055,0.2191121948097134
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_043.tif,27.87930646778353,0.39136344913468646,0.9660593867301941,0.024960603564977646,0.21257333379180637
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_044.tif,27.938539408448246,0.39236658725390683,0.954932689666748,0.024822596460580826,0.21215730948897543
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_045.tif,28.965896953316577,0.36548154343447725,0.9546980857849121,0.023496439680457115,0.20591995897702872
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_046.tif,29.203637795173595,0.363925018729163,0.9465417861938477,0.02340720221400261,0.2168751951685408
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_047.tif,29.2399170460237,0.3606882709715161,0.9449247717857361,0.023330843076109886,0.2111784929264104
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_049.tif,28.53482854622987,0.3717633583178858,0.9554615020751953,0.023975905030965805,0.19852855387434828
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_048.tif,28.390043776169787,0.38235957526147824,0.9552476406097412,0.024435672909021378,0.21866281405673363
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_050.tif,29.22558357583401,0.3578100165796207,0.9453701376914978,0.023243028670549393,0.20934036758553703
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_051.tif,27.823019431778437,0.3954447862646728,0.9621273875236511,0.025213319808244705,0.23163156514056027
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_053.tif,28.007411879112144,0.3881115034581995,0.9606456160545349,0.024808941408991814,0.2177105229900917
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_052.tif,28.308477213464283,0.37990747727775276,0.9592762589454651,0.024213064461946487,0.19445911983493716
Non-localMeansFilter,poisson_16_gauss_0.05,16.0,0.05,sticks_054.tif,29.015422163200434,0.36626970210576726,0.9430625438690186,0.02354423701763153,0.20191590251633898
